price,year,mileage,tax,steering,owners,model,volume,power,transmission,engine,fuel,drive,acceleration,consumption,country,class,number seats,length,width,height,wheelbase,clearance,wheel size,fuel capacity,weight,gears,maximum speed,ecological,co2,engine capacity,cylinders,cylinder,compression,fuel consumption city,fuel consumption highway,fuel consumption combined,log_price
1000000.0,2015.0,172000.0,4158.0,Левый,2.0,Hyundai,1.6,132.0,Автомат,Бензиновый,АИ-92,Передний,11.6,6.9,Южная Корея,C,5.0,4550.0,1775.0,1445.0,2700.0,150.0,R15,50.0,1800.0,6.0,195.0,Euro 4,163.0,1591.0,4.0,4.0,10.5,9.4,5.4,6.9,13.815511557963774
2600000.0,2010.0,214580.0,44400.0,Левый,3.0,Lexus,4.6,296.0,Автомат,Бензиновый,АИ-95,Полный,8.3,12.8,Япония,J,5.0,4805.0,1885.0,1845.0,2790.0,215.0,R18,87.0,2990.0,6.0,175.0,Euro 4,303.0,4608.0,8.0,4.0,10.2,17.7,9.9,12.8,14.77102238760702
1070000.0,2010.0,113000.0,7605.0,Левый,1.0,Suzuki,2.4,169.0,Автомат,Бензиновый,АИ-95,Полный,12.0,9.7,Япония,J,5.0,4500.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2100.0,4.0,175.0,Euro 0,225.0,2393.0,4.0,4.0,10.0,12.5,8.1,9.7,13.883170141017091
2767410.0,2022.0,41918.0,16275.0,Левый,1.0,Haval,2.0,218.0,Автомат,Бензиновый,АИ-92,Полный,10.0,12.6,Китай,J,7.0,4856.0,1926.0,1900.0,2800.0,206.0,R18,80.0,2850.0,8.0,180.0,Euro 6,214.0,1967.0,4.0,4.0,9.6,,,12.6,14.833422784059561
880000.0,2007.0,321000.0,4725.0,Левый,3.0,Honda,2.0,150.0,Автомат,Бензиновый,АИ-95,Полный,12.2,8.2,Япония,C,5.0,4530.0,1820.0,1675.0,2620.0,185.0,R19,58.0,2080.0,5.0,177.0,Euro 0,,1997.0,4.0,4.0,10.5,10.9,6.7,8.2,13.68767832281738
2999990.0,2019.0,32000.0,42000.0,Левый,1.0,,2.0,280.0,Автомат,Бензиновый,АИ-95,Задний,5.7,9.4,Италия,D,5.0,4687.0,1903.0,1671.0,2818.0,190.0,R17,64.0,2300.0,8.0,232.0,Euro 6,,1995.0,4.0,4.0,10.0,10.7,8.1,9.4,14.914119846627884
1890000.0,2017.0,34000.0,3654.0,Правый,2.0,Toyota,1.2,115.0,Вариатор,Бензиновый,АИ-95,Полный,11.4,6.3,Япония,C,5.0,4360.0,1795.0,1565.0,2640.0,160.0,R17,50.0,1930.0,,180.0,Euro 6,143.0,1197.0,4.0,4.0,10.0,7.6,5.6,6.3,14.452087916136215
4400000.0,2023.0,90.0,18675.0,Левый,1.0,Exeed,2.0,249.0,Автомат,Бензиновый,АИ-95,Полный,9.3,8.2,Китай,E,6.0,4970.0,1940.0,1792.0,2900.0,200.0,R20,65.0,2445.0,8.0,195.0,Euro 6,195.0,1998.0,4.0,4.0,,10.5,7.0,8.2,15.29711532616119
930000.0,2014.0,225000.0,4725.0,Левый,2.0,Hyundai,2.0,150.0,Автомат,Бензиновый,АИ-95,Передний,11.5,8.8,Южная Корея,C,5.0,4410.0,1820.0,1660.0,2640.0,175.0,R17,58.0,1980.0,6.0,177.0,Euro 4,200.0,1999.0,4.0,4.0,10.5,11.7,7.0,8.8,13.742940940397677
799999.0,2008.0,229000.0,7605.0,Левый,3.0,Suzuki,2.4,169.0,Механика,Бензиновый,АИ-95,Полный,11.7,9.0,Япония,J,5.0,4500.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2100.0,5.0,185.0,Euro 0,208.0,2393.0,4.0,4.0,10.0,11.4,7.6,9.0,13.592367006650065
1096000.0,2012.0,156190.0,4442.0,Левый,2.0,Nissan,2.0,141.0,Вариатор,Бензиновый,АИ-95,Полный,11.7,8.2,Япония,C,7.0,4541.0,1780.0,1645.0,2765.0,200.0,R17,65.0,2215.0,,180.0,Euro 0,184.0,1997.0,4.0,4.0,10.2,10.7,6.8,8.2,13.907178658898442
1200000.0,2014.0,111000.0,3686.0,Левый,2.0,Suzuki,1.6,117.0,Механика,Бензиновый,АИ-95,Передний,11.0,5.4,Япония,B,5.0,4300.0,1765.0,1590.0,2600.0,180.0,R17,47.0,1740.0,5.0,180.0,Euro 0,,1586.0,4.0,4.0,11.0,6.6,4.8,5.4,13.997832948091215
2000000.0,2013.0,170000.0,48000.0,Левый,3.0,BMW,3.0,320.0,Автомат,Бензиновый,АИ-95,Полный,5.6,8.3,Германия,F,5.0,5219.0,1902.0,1481.0,3210.0,152.0,R18,80.0,2525.0,8.0,250.0,Euro 5,,2979.0,6.0,4.0,10.2,11.2,6.6,8.3,14.508658238524095
5550000.0,2021.0,22000.0,8910.0,Левый,1.0,Genesis,2.2,199.0,Автомат,Дизельный,ДТ,Полный,8.3,7.8,Южная Корея,D,5.0,4715.0,1910.0,1630.0,2875.0,185.0,R18,66.0,2545.0,8.0,211.0,Euro 5,206.0,2151.0,4.0,4.0,16.0,10.3,6.4,7.8,15.52930866590278
1800000.0,2013.0,201000.0,16650.0,Левый,3.0,Infiniti,2.5,222.0,Автомат,Бензиновый,АИ-95,Полный,9.4,10.6,Япония,D,5.0,4635.0,1800.0,1600.0,2800.0,147.0,R19,80.0,2272.0,7.0,210.0,Euro 4,265.0,2496.0,6.0,4.0,10.3,14.3,8.4,10.6,14.403297778421795
3800000.0,2019.0,25900.0,4694.0,Левый,2.0,Land,2.0,150.0,Автомат,Дизельный,ДТ,Полный,10.3,5.3,Великобритания,D,5.0,4599.0,2069.0,1724.0,2741.0,212.0,R20,65.0,,9.0,180.0,Euro 6,139.0,1999.0,4.0,4.0,15.5,6.3,4.7,5.3,15.150511887854474
760000.0,2011.0,270000.0,3528.0,Левый,3.0,Suzuki,1.6,112.0,Механика,Бензиновый,АИ-95,Полный,11.5,6.8,Япония,B,5.0,4150.0,1755.0,1605.0,2500.0,190.0,R16,45.0,1685.0,5.0,175.0,Euro 4,,1586.0,4.0,4.0,10.0,8.6,5.8,6.8,13.541075028051122
2300000.0,2017.0,94500.0,15750.0,Левый,3.0,Infiniti,2.0,211.0,Автомат,Бензиновый,АИ-95,Задний,7.3,6.8,Япония,D,4.0,4690.0,1850.0,1395.0,2850.0,125.0,R19,80.0,2140.0,7.0,235.0,Euro 6,156.0,1991.0,4.0,4.0,9.8,9.2,5.4,6.8,14.648420115681892
3590000.0,2020.0,29000.0,8865.0,Левый,1.0,Genesis,2.0,197.0,Автомат,Бензиновый,АИ-95,Полный,8.4,9.3,Южная Корея,D,5.0,4685.0,1850.0,1400.0,2835.0,150.0,R18,60.0,2190.0,8.0,224.0,Euro 5,213.0,1998.0,4.0,4.0,10.0,13.5,6.8,9.3,15.093663039015954
1220000.0,2018.0,190997.0,4127.0,Левый,1.0,Nissan,1.6,130.0,Вариатор,Дизельный,ДТ,Передний,11.1,4.9,Япония,C,5.0,4377.0,1806.0,1590.0,2646.0,185.0,R19,55.0,2000.0,,183.0,Euro 5,129.0,1598.0,4.0,4.0,15.4,5.6,4.5,4.9,14.014362236381235
7199000.0,2022.0,29000.0,,Левый,1.0,Ram,5.7,395.0,Автомат,Бензиновый,АИ-95,Полный,6.7,15.7,США,J,6.0,5916.0,2084.0,1968.0,3672.0,208.0,R22,87.0,,8.0,206.0,Euro 0,,5654.0,8.0,2.0,10.5,18.1,12.4,15.7,15.789452824359612
3486000.0,2021.0,85868.0,17325.0,Левый,1.0,Mazda,2.5,231.0,Автомат,Бензиновый,АИ-95,Полный,8.6,9.2,Япония,E,7.0,5075.0,1969.0,1747.0,2930.0,220.0,R18,74.0,2500.0,6.0,210.0,Euro 0,,2488.0,4.0,4.0,10.5,12.7,7.2,9.2,15.064265791923795
720000.0,2007.0,168000.0,4442.0,Левый,3.0,Hyundai,2.0,140.0,Автомат,Бензиновый,АИ-95,Полный,12.7,9.0,Южная Корея,C,5.0,4325.0,1795.0,1680.0,2630.0,195.0,R16,58.0,2140.0,4.0,160.0,Euro 0,,1975.0,4.0,4.0,10.1,11.9,7.4,9.0,13.487007879880162
1545000.0,2011.0,199000.0,8280.0,Левый,1.0,BMW,2.0,184.0,Автомат,Дизельный,ДТ,Полный,8.5,5.6,Германия,D,5.0,4648.0,1881.0,1661.0,2810.0,212.0,R18,67.0,2300.0,8.0,210.0,Euro 5,147.0,1995.0,4.0,4.0,16.5,6.1,5.3,5.6,14.250535115562965
610000.0,2005.0,215000.0,4410.0,Левый,2.0,Suzuki,2.0,140.0,Механика,Бензиновый,АИ-95,Полный,12.1,9.1,Япония,J,5.0,4470.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2070.0,5.0,175.0,Euro 0,,1995.0,4.0,4.0,10.5,11.6,7.6,9.1,13.321215875492413
2659990.0,2017.0,119388.0,18675.0,Левый,2.0,Volvo,2.0,249.0,Автомат,Бензиновый,АИ-95,Полный,7.4,7.4,Швеция,E,5.0,4939.0,1879.0,1543.0,2941.0,210.0,R18,60.0,,8.0,230.0,Euro 6,169.0,1969.0,4.0,4.0,10.8,,,7.4,14.793833297293512
1150000.0,2011.0,220000.0,4442.0,Левый,3.0,Nissan,2.0,141.0,Вариатор,Бензиновый,АИ-95,Полный,11.7,8.2,Япония,C,7.0,4541.0,1780.0,1645.0,2765.0,200.0,R17,65.0,2215.0,,180.0,Euro 0,184.0,1997.0,4.0,4.0,10.2,10.7,6.8,8.2,13.955273369904273
1685000.0,2022.0,79500.0,3591.0,Левый,1.0,Nissan,1.6,114.0,Механика,Бензиновый,АИ-95,Полный,12.5,7.6,Япония,B,5.0,4315.0,1822.0,1695.0,2673.0,210.0,R16,50.0,1800.0,6.0,166.0,Euro 5,177.0,1598.0,4.0,4.0,10.7,9.1,6.8,7.6,14.337276715240233
590000.0,2013.0,186000.0,4442.0,Левый,2.0,SsangYong,2.0,141.0,Механика,Дизельный,ДТ,Полный,16.2,7.7,Южная Корея,J,5.0,4660.0,1880.0,1755.0,2740.0,199.0,R18,75.0,2530.0,5.0,167.0,Euro 0,,1998.0,4.0,4.0,17.5,9.9,6.3,7.7,13.28787951079572
4250000.0,2021.0,42000.0,8025.0,Левый,1.0,Audi,,313.0,Автомат,Электро,,Полный,6.8,26.6,Германия,E,5.0,4901.0,1935.0,1629.0,2928.0,175.0,R19,,3040.0,1.0,190.0,Euro 0,,,,,,,,,15.26242977619469
930000.0,2019.0,160000.0,3843.0,Левый,2.0,Kia,1.6,123.0,Автомат,Бензиновый,АИ-92,Передний,11.6,6.8,Южная Корея,B,5.0,4240.0,1750.0,1510.0,2600.0,170.0,R16,50.0,1620.0,6.0,183.0,Euro 5,,1591.0,4.0,4.0,10.5,8.9,5.6,6.8,13.742940940397677
6000000.0,2021.0,23000.0,8910.0,Левый,1.0,Genesis,2.2,199.0,Автомат,Дизельный,ДТ,Полный,8.3,7.8,Южная Корея,D,5.0,4715.0,1910.0,1630.0,2875.0,185.0,R18,66.0,2545.0,8.0,211.0,Euro 5,206.0,2151.0,4.0,4.0,16.0,10.3,6.4,7.8,15.607270193858982
3850000.0,2021.0,55601.0,8100.0,Левый,1.0,Mitsubishi,2.4,181.0,Автомат,Дизельный,ДТ,Полный,12.3,8.0,Япония,J,5.0,4825.0,1815.0,1835.0,2800.0,218.0,R18,68.0,,8.0,180.0,Euro 5,,2442.0,4.0,4.0,15.5,9.8,7.0,8.0,15.163583966004193
608000.0,2007.0,178252.0,4442.0,Левый,3.0,Hyundai,2.0,140.0,Механика,Бензиновый,АИ-95,Передний,10.4,8.0,Южная Корея,C,5.0,4325.0,1795.0,1680.0,2630.0,195.0,R16,58.0,2050.0,5.0,180.0,Euro 0,,1975.0,4.0,4.0,10.1,10.4,6.6,8.0,13.317931805683793
2300000.0,2016.0,66000.0,4725.0,Левый,2.0,BMW,2.0,150.0,Автомат,Дизельный,ДТ,Полный,9.3,4.7,Германия,C,5.0,4439.0,1821.0,1598.0,2670.0,183.0,R17,61.0,2135.0,8.0,204.0,Euro 6,124.0,1995.0,4.0,4.0,16.5,5.5,4.3,4.7,14.648420115681892
800000.0,2013.0,92000.0,4095.0,Левый,2.0,Hyundai,1.6,130.0,Автомат,Бензиновый,АИ-95,Передний,11.9,6.8,Южная Корея,C,5.0,4300.0,1780.0,1470.0,2650.0,150.0,R17,53.0,1850.0,6.0,192.0,Euro 0,162.0,1591.0,4.0,4.0,10.5,9.5,5.2,6.8,13.592368256649284
750000.0,2008.0,302869.0,7605.0,Левый,2.0,Suzuki,2.4,169.0,Автомат,Бензиновый,АИ-95,Полный,12.0,9.7,Япония,J,5.0,4500.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2100.0,4.0,175.0,Euro 0,225.0,2393.0,4.0,4.0,10.0,12.5,8.1,9.7,13.527829818844937
545000.0,2013.0,326000.0,3875.0,Левый,3.0,Hyundai,1.6,123.0,Автомат,Бензиновый,АИ-92,Передний,11.4,6.6,Южная Корея,B,5.0,4370.0,1700.0,1470.0,2570.0,160.0,R16,43.0,1565.0,4.0,180.0,Euro 0,,1591.0,4.0,4.0,10.5,9.2,5.1,6.6,13.208542908506082
435000.0,2012.0,136000.0,1778.0,Левый,3.0,Chevrolet,1.7,80.0,Механика,Бензиновый,АИ-95,Полный,19.0,10.8,США,J,5.0,4048.0,1770.0,1652.0,2450.0,200.0,R16,58.0,1860.0,5.0,140.0,Euro 4,245.0,1690.0,4.0,2.0,9.3,14.1,8.8,10.8,12.983103608918753
6800000.0,2020.0,45700.0,57000.0,Левый,1.0,Land,3.0,380.0,Автомат,Бензиновый,АИ-95,Полный,5.7,9.4,Великобритания,D,5.0,4803.0,2032.0,1665.0,2874.0,213251.0,R18,60.0,2540.0,8.0,250.0,Euro 6,214.0,2995.0,6.0,4.0,10.5,12.7,7.5,9.4,15.732433317205148
699999.0,2008.0,249000.0,7605.0,Левый,1.0,Nissan,2.5,169.0,Вариатор,Бензиновый,АИ-95,Полный,10.3,9.3,Япония,D,5.0,4630.0,1785.0,1685.0,2630.0,200.0,R16,65.0,2050.0,,185.0,Euro 0,,2488.0,4.0,4.0,9.6,12.0,7.7,9.3,13.458835614025542
1799000.0,2013.0,153005.0,7650.0,Левый,2.0,Mercedes-Benz,2.1,170.0,Автомат,Дизельный,ДТ,Полный,8.8,6.5,Германия,D,5.0,4536.0,1840.0,1669.0,2755.0,200.0,R17,66.0,2450.0,7.0,205.0,Euro 5,168.0,2143.0,4.0,4.0,16.2,7.4,5.9,6.5,14.402742068796885
3176000.0,2022.0,33868.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,14.971133416210575
6500000.0,2017.0,275000.0,57900.0,Левый,3.0,,5.7,381.0,Автомат,Бензиновый,АИ-95,Полный,,16.8,Япония,J,8.0,5210.0,2030.0,1895.0,3099.0,254.0,R20,100.0,3311.0,6.0,,Euro 0,,5663.0,8.0,4.0,10.2,18.1,13.9,16.8,15.687312888712007
2500000.0,2015.0,61500.0,9000.0,Левый,1.0,Hyundai,2.2,200.0,Автомат,Дизельный,ДТ,Полный,9.6,7.7,Южная Корея,D,5.0,4690.0,1880.0,1680.0,2700.0,185.0,R17,64.0,2510.0,6.0,203.0,Euro 4,203.0,2199.0,4.0,4.0,16.0,10.0,6.4,7.7,14.731801689838349
600000.0,2004.0,151000.0,51000.0,Левый,3.0,,4.5,340.0,Автомат,Бензиновый,АИ-98,Полный,7.2,14.9,Германия,E,5.0,4782.0,1928.0,1699.0,2855.0,215.0,R19,100.0,3080.0,5.0,242.0,Euro 0,,4511.0,8.0,4.0,11.5,20.9,11.2,14.9,13.304686600863562
5500000.0,2018.0,62000.0,55500.0,Левый,3.0,,3.0,370.0,Робот,Бензиновый,АИ-95,Задний,4.3,7.9,Германия,C,4.0,4461.0,1854.0,1410.0,2693.0,118.0,,52.0,2010.0,6.0,250.0,Euro 6,185.0,2979.0,6.0,4.0,10.2,10.5,6.4,7.9,15.520258832020865
625000.0,2012.0,285000.0,3213.0,Левый,2.0,Volkswagen,1.6,102.0,Механика,Бензиновый,АИ-95,Передний,11.8,7.6,Германия,M,5.0,4204.0,1759.0,1621.0,2578.0,160.0,R15,55.0,1920.0,6.0,184.0,Euro 5,,1595.0,4.0,2.0,10.5,10.2,6.0,7.6,13.345508528717259
1260000.0,2017.0,110500.0,3875.0,Левый,2.0,Hyundai,1.6,123.0,Автомат,Бензиновый,АИ-95,Передний,12.1,7.1,Южная Корея,B,5.0,4270.0,1780.0,1630.0,2590.0,190.0,R16,55.0,1825.0,6.0,169.0,Euro 6,166.0,1591.0,4.0,4.0,10.5,9.2,5.9,7.1,14.04662307257814
450000.0,2016.0,90004.0,4032.0,Левый,2.0,Lifan,1.8,128.0,Вариатор,Бензиновый,АИ-95,Передний,14.5,8.2,Китай,C,5.0,4325.0,1790.0,1690.0,2600.0,179.0,R16,55.0,1705.0,,170.0,Euro 0,,1794.0,4.0,4.0,10.0,9.0,7.8,8.2,13.017005083966255
1750000.0,2012.0,188463.0,8550.0,Левый,3.0,Land,2.2,190.0,Автомат,Дизельный,ДТ,Полный,8.5,7.0,Великобритания,C,5.0,4365.0,1965.0,1635.0,2660.0,215.0,R17,60.0,2495.0,6.0,195.0,Euro 5,149.0,2179.0,4.0,4.0,16.0,8.7,5.7,7.0,14.375126917328105
2300000.0,2018.0,94000.0,8055.0,Левый,1.0,,1.8,180.0,Робот,Бензиновый,АИ-95,Передний,7.0,5.7,Германия,S,4.0,4177.0,1832.0,1353.0,2505.0,120.0,R17,50.0,1630.0,7.0,241.0,Euro 6,129.0,1798.0,4.0,4.0,9.6,7.0,4.9,5.7,14.648420115681892
845000.0,2008.0,230000.0,7605.0,Левый,2.0,Suzuki,2.4,169.0,Механика,Бензиновый,АИ-95,Полный,11.7,9.0,Япония,J,5.0,4500.0,1810.0,1695.0,2640.0,200.0,R16,66.0,2100.0,5.0,185.0,Euro 0,208.0,2393.0,4.0,4.0,10.0,11.4,7.6,9.0,13.647093089770562
3500000.0,2017.0,99850.0,18675.0,Левый,2.0,BMW,3.0,249.0,Автомат,Дизельный,ДТ,Полный,5.8,5.9,Германия,D,5.0,4671.0,1881.0,1624.0,2810.0,204.0,R17,67.0,2410.0,8.0,234.0,Euro 6,156.0,2993.0,6.0,4.0,16.5,6.5,5.6,5.9,15.068273812173887
3850000.0,2019.0,105000.0,18750.0,Левый,1.0,Volvo,2.0,249.0,Автомат,Бензиновый,АИ-95,Полный,7.4,7.4,Швеция,E,5.0,4939.0,1879.0,1543.0,2941.0,210.0,R18,60.0,,8.0,230.0,Euro 6,169.0,1969.0,4.0,4.0,10.8,,,7.4,15.163583966004193
600000.0,2010.0,218000.0,3434.0,Левый,2.0,Hyundai,1.4,109.0,Механика,Бензиновый,АИ-95,Передний,12.6,6.1,Южная Корея,C,5.0,4245.0,1775.0,1480.0,2650.0,150.0,R16,53.0,1720.0,5.0,187.0,Euro 0,,1396.0,4.0,4.0,10.5,7.6,5.2,6.1,13.304686600863562
2399999.0,2021.0,47553.0,4694.0,Левый,2.0,Volkswagen,1.4,150.0,Робот,Бензиновый,АИ-95,Передний,9.3,6.8,Германия,C,5.0,4509.0,1839.0,1675.0,2678.0,191.0,R18,58.0,,6.0,195.0,Euro 6,156.0,1395.0,4.0,4.0,10.0,8.8,5.6,6.8,14.690979295318174
1300000.0,2008.0,215000.0,40800.0,Левый,3.0,Land,3.6,272.0,Автомат,Дизельный,ДТ,Полный,9.2,11.1,Великобритания,J,5.0,4790.0,1930.0,1785.0,2745.0,230.0,R18,88.0,3200.0,6.0,209.0,Euro 0,,3628.0,8.0,4.0,17.3,14.7,9.0,11.1,14.077875591662238
2765000.0,2021.0,318810.0,4694.0,Левый,2.0,Opel,2.0,150.0,Автомат,Дизельный,ДТ,Передний,12.3,6.2,Германия,M,8.0,4956.0,1920.0,1930.0,3275.0,175.0,R16,69.0,2727.0,6.0,183.0,Euro 5,,1997.0,4.0,4.0,16.7,7.0,5.6,6.2,14.83255155460216
1700000.0,2012.0,198000.0,7650.0,Левый,2.0,Toyota,2.4,170.0,Автомат,Бензиновый,АИ-95,Полный,10.6,9.6,Япония,C,5.0,4625.0,1855.0,1720.0,2660.0,190.0,R18,60.0,2100.0,4.0,180.0,Euro 4,174.0,2362.0,4.0,4.0,9.8,12.6,7.9,9.6,14.346139397261565
1895000.0,2014.0,150000.0,8550.0,Левый,2.0,Honda,2.4,190.0,Автомат,Бензиновый,АИ-92,Полный,10.7,8.4,Япония,C,5.0,4571.0,1820.0,1685.0,2620.0,175.0,R19,58.0,2070.0,5.0,184.0,Euro 0,,2354.0,4.0,4.0,10.0,11.9,6.5,8.4,14.45472992420301
700000.0,2014.0,250000.0,3875.0,Левый,3.0,Kia,1.6,123.0,Механика,Бензиновый,АИ-92,Передний,10.3,5.9,Южная Корея,B,5.0,4370.0,1700.0,1470.0,2570.0,160.0,R16,43.0,1565.0,6.0,190.0,Euro 4,,1591.0,4.0,4.0,10.5,7.6,4.9,5.9,13.45883704259595
1280000.0,2012.0,192000.0,6840.0,Левый,2.0,Volkswagen,1.8,152.0,Робот,Бензиновый,АИ-95,Передний,8.5,7.3,Германия,E,4.0,4802.0,1885.0,1417.0,2711.0,154.0,R17,70.0,1960.0,7.0,222.0,Euro 0,,1798.0,4.0,4.0,9.6,9.8,5.8,7.3,14.062371417145494
2800000.0,2012.0,165200.0,18300.0,Левый,3.0,Porsche,3.0,245.0,Автомат,Дизельный,ДТ,Полный,7.6,7.2,Германия,E,5.0,4846.0,1939.0,1705.0,2895.0,215.0,R21,85.0,2840.0,8.0,220.0,Euro 5,189.0,2967.0,6.0,4.0,16.8,8.4,6.5,7.2,14.845130332288226
1000000.0,2007.0,220000.0,4725.0,Левый,3.0,Honda,2.0,150.0,Механика,Бензиновый,АИ-95,Полный,10.2,8.1,Япония,C,5.0,4530.0,1820.0,1675.0,2620.0,185.0,R19,58.0,2050.0,6.0,190.0,Euro 0,,1997.0,4.0,4.0,10.5,10.4,6.7,8.1,13.815511557963774
1539000.0,2023.0,27500.0,4599.0,Левый,1.0,Chery,1.5,147.0,Вариатор,Бензиновый,АИ-92,Передний,9.7,7.1,Китай,B,5.0,4318.0,1831.0,1662.0,2610.0,190.0,R18,51.0,1766.0,,190.0,Euro 5,,1498.0,4.0,4.0,9.5,9.2,5.8,7.1,14.246644062593385
897000.0,2006.0,223000.0,7830.0,Левый,3.0,Nissan,2.5,174.0,Автомат,Дизельный,ДТ,Полный,12.5,10.1,Япония,J,5.0,4890.0,1850.0,1839.0,2850.0,240.0,R18,80.0,2880.0,5.0,174.0,Euro 0,,2488.0,4.0,4.0,16.5,13.2,8.3,10.1,13.706812255867513
2000000.0,2019.0,89998.0,4284.0,Левый,3.0,Mercedes-Benz,1.3,136.0,Робот,Бензиновый,АИ-95,Передний,9.0,5.4,Германия,C,5.0,4419.0,1796.0,1562.0,2729.0,104.0,R16,43.0,1955.0,7.0,212.0,Euro 6,123.0,1332.0,4.0,4.0,10.6,7.4,4.2,5.4,14.508658238524095
4100000.0,2023.0,32000.0,16500.0,Левый,1.0,Tank,2.0,220.0,Автомат,Бензиновый,АИ-92,Полный,10.6,10.7,Китай,J,5.0,4760.0,1930.0,1903.0,2750.0,224.0,R17,80.0,2552.0,8.0,175.0,Euro 0,,1967.0,4.0,4.0,,,,10.7,15.226497775576945
1830000.0,2016.0,149000.0,4725.0,Левый,1.0,Subaru,2.0,150.0,Вариатор,Бензиновый,АИ-95,Полный,11.8,8.2,Япония,D,5.0,4610.0,1795.0,1735.0,2640.0,220.0,R17,60.0,2015.0,,192.0,Euro 5,,1995.0,4.0,4.0,10.5,11.4,6.4,8.2,14.419827071265543
2550000.0,2022.0,65000.0,4694.0,Левый,2.0,Kia,2.0,150.0,Автомат,Бензиновый,АИ-95,Передний,10.6,9.8,Южная Корея,D,5.0,4905.0,1860.0,1465.0,2850.0,155.0,R16,70.0,,6.0,210.0,Euro 5,165.0,1999.0,4.0,4.0,10.3,11.1,8.3,9.8,14.751604309291395
1290000.0,2012.0,114001.0,4442.0,Левый,1.0,Nissan,2.0,141.0,Вариатор,Бензиновый,АИ-95,Полный,11.7,8.2,Япония,C,7.0,4541.0,1780.0,1645.0,2765.0,200.0,R17,65.0,2215.0,,180.0,Euro 0,184.0,1997.0,4.0,4.0,10.2,10.7,6.8,8.2,14.070153551531353
1820000.0,2022.0,66460.0,8865.0,Левый,1.0,Chery,2.0,197.0,Робот,Бензиновый,АИ-92,Полный,8.5,8.5,Китай,D,7.0,4722.0,1860.0,1705.0,2710.0,190.0,R18,57.0,2283.0,7.0,195.0,Euro 6,202.0,1998.0,4.0,4.0,,10.4,7.3,8.5,14.414347608503377
550000.0,2004.0,252742.0,3654.0,Левый,3.0,,1.8,117.0,Механика,Бензиновый,АИ-95,Полный,12.6,9.8,Великобритания,C,5.0,4423.0,1809.0,1708.0,2557.0,185.0,R17,64.0,2040.0,5.0,170.0,Euro 0,,1796.0,4.0,4.0,10.5,12.9,8.1,9.8,13.217675375388819
850000.0,2020.0,245000.0,3843.0,Левый,1.0,Kia,1.6,123.0,Механика,Бензиновый,АИ-92,Передний,10.3,6.0,Южная Корея,B,5.0,4420.0,1740.0,1470.0,2600.0,160.0,R16,50.0,1580.0,6.0,193.0,Euro 5,,1591.0,4.0,4.0,10.5,8.0,4.8,6.0,13.652992804936396
2100000.0,2017.0,107723.0,7695.0,Левый,2.0,Subaru,2.5,171.0,Вариатор,Бензиновый,АИ-95,Полный,9.8,8.3,Япония,D,5.0,4610.0,1795.0,1735.0,2640.0,220.0,R17,60.0,2015.0,,197.0,Euro 5,,2498.0,4.0,4.0,10.0,10.9,6.8,8.3,14.557448378884015
4300000.0,2020.0,49400.0,8550.0,Левый,1.0,Volvo,2.0,190.0,Автомат,Бензиновый,АИ-95,Полный,8.5,6.9,Швеция,C,5.0,4425.0,1863.0,1652.0,2702.0,211.0,R17,54.0,2250.0,8.0,220.0,Euro 6,198.0,1969.0,4.0,4.0,11.3,8.8,5.8,6.9,15.274125813221904
655000.0,2006.0,159000.0,1733.0,Левый,1.0,Toyota,1.5,77.0,Автомат,Гибридный,АИ-95,Передний,10.9,4.3,Япония,C,5.0,4450.0,1725.0,1490.0,2700.0,145.0,R16,45.0,1725.0,1.0,170.0,Euro 4,104.0,1497.0,4.0,4.0,13.0,5.0,4.2,4.3,13.39239204133378
1540000.0,2016.0,103000.0,4725.0,Левый,3.0,Audi,1.4,150.0,Робот,Бензиновый,АИ-95,Передний,8.2,4.8,Германия,C,5.0,4313.0,1785.0,1426.0,2637.0,140.0,R17,50.0,1800.0,7.0,220.0,Euro 6,111.0,1395.0,4.0,4.0,10.0,5.9,4.2,4.8,14.24729362374025
850000.0,2009.0,223000.0,16350.0,Левый,3.0,BMW,2.5,218.0,Автомат,Бензиновый,АИ-95,Полный,8.9,10.1,Германия,D,5.0,4569.0,1853.0,1674.0,2795.0,201.0,R17,67.0,2260.0,6.0,210.0,Euro 0,,2497.0,6.0,4.0,11.0,14.1,7.8,10.1,13.652992804936396
1790000.0,2019.0,45000.0,3654.0,Правый,1.0,Volkswagen,1.0,115.0,Робот,Бензиновый,АИ-95,Передний,10.2,5.0,Германия,B,5.0,4108.0,1760.0,1584.0,2551.0,184.0,R16,40.0,1760.0,7.0,193.0,Euro 6,114.0,999.0,3.0,4.0,10.5,5.8,4.5,5.0,14.397726736475999
